Version,CommitId,Fichier,ContientBogue,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,CommitsChanged,CommitsBeforeVersion
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetPartitionSpecOperation.java,False,4,1,3,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,40,6,14,10.0,1,20,,7,10.0,9.0,1,1,,0,,1.0,43,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetPropertiesAnalyzer.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,41,5,16,11.0,2,20,,7,10.0,8.0,2,1,,0,,1.0,25,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetPropertiesDesc.java,False,6,0,6,0,1,,,,1.0,0.0,1.0,3,3.0,3.0,3,0.0,0.0,0.0,3,,63,8,35,24.0,8,20,,21,25.0,19.0,6,1,,0,,0.0,57,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetPropertiesOperation.java,False,22,1,19,1,5,,,,1.0,0.0,0.0,5,5.0,0.0,5,0.0,3.0,1.0,1,,166,18,122,50.0,69,26,,67,94.0,50.0,59,14,,5,,0.0,21,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetSerdeAnalyzer.java,False,8,1,7,0,2,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,56,7,29,22.0,8,20,,19,22.0,18.0,7,2,,0,,0.0,69,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetSerdeDesc.java,False,4,0,4,0,1,,,,1.0,0.0,1.0,3,3.0,1.0,3,0.0,0.0,0.0,3,,54,8,26,18.0,5,20,,14,18.0,14.0,4,1,,0,,0.0,77,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetSerdeOperation.java,False,19,2,16,2,4,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,79,7,48,24.0,21,24,,25,33.0,22.0,15,6,,3,,0.0,50,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetSerdePropsAnalyzer.java,False,7,1,6,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,54,7,27,20.0,6,20,,18,21.0,17.0,6,1,,0,,0.0,74,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetSerdePropsDesc.java,False,4,0,4,0,1,,,,1.0,0.0,1.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,46,6,20,15.0,3,20,,11,14.0,12.0,2,1,,0,,1.0,0,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetSerdePropsOperation.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,41,4,17,12.0,3,20,,10,13.0,11.0,3,1,,0,,1.0,18,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetSkewedLocationAnalyzer.java,False,17,2,16,0,4,,,,1.0,0.0,1.0,4,4.0,0.0,4,0.0,2.0,1.0,1,,126,15,91,44.0,44,20,,51,70.0,42.0,39,10,,4,,0.0,22,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetSkewedLocationDesc.java,False,4,0,4,0,1,,,,1.0,0.0,1.0,5,4.0,1.0,4,0.0,0.0,0.0,4,,62,9,32,21.0,7,21,,17,22.0,17.0,5,1,,0,,0.0,66,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSetSkewedLocationOperation.java,False,12,1,11,1,3,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,63,6,36,20.0,14,21,,21,28.0,20.0,12,4,,3,,0.0,58,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSkewedByAnalyzer.java,False,15,2,13,0,3,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,2.0,1.0,1,,112,14,78,39.0,37,20,,50,60.0,36.0,31,5,,2,,0.0,26,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSkewedByDesc.java,False,4,0,4,0,1,,,,1.0,0.0,1.0,7,6.0,3.0,6,0.0,0.0,0.0,6,,75,11,43,27.0,10,21,,22,29.0,20.0,9,1,,0,,0.0,49,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableSkewedByOperation.java,False,9,1,7,1,2,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,52,7,24,14.0,8,21,,15,19.0,13.0,8,2,,1,,0.0,88,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableTouchAnalyzer.java,False,12,1,11,0,2,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,72,7,42,27.0,14,23,,28,34.0,25.0,13,3,,2,,0.0,55,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableTouchDesc.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,3,3.0,2.0,3,0.0,0.0,0.0,3,,49,7,22,14.0,4,20,,11,15.0,11.0,4,1,,0,,0.0,91,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableTouchOperation.java,False,15,1,14,1,3,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,68,5,42,19.0,20,21,,26,32.0,18.0,17,4,,2,,0.0,50,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableType.java,False,2,0,2,0,1,,,,1.0,0.0,2.0,2,4.0,35.0,4,1.0,0.0,0.0,3,,87,9,53,47.0,5,28,,11,13.0,11.0,4,1,,0,,0.0,53,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableUnarchiveAnalyzer.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,3,3.0,0.0,3,0.0,0.0,1.0,2,,49,6,23,16.0,3,20,,12,16.0,13.0,3,1,,0,,0.0,87,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableUnarchiveDesc.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,3,3.0,2.0,3,0.0,0.0,0.0,3,,49,7,22,14.0,4,20,,11,15.0,11.0,4,1,,0,,0.0,91,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableUnarchiveOperation.java,False,21,2,16,2,3,,,,1.0,0.0,0.0,11,11.0,0.0,11,0.0,9.0,0.0,2,,291,41,205,74.0,126,45,,104,145.0,67.0,103,8,,3,,0.0,22,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableUnsetPropertiesAnalyzer.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,40,5,15,10.0,2,20,,7,10.0,8.0,2,1,,0,,1.0,33,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableUnsetPropertiesDesc.java,False,5,0,5,0,1,,,,1.0,0.0,1.0,3,3.0,2.0,3,0.0,0.0,0.0,3,,59,8,31,22.0,6,20,,18,22.0,17.0,5,1,,0,,0.0,65,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableUnsetPropertiesOperation.java,False,16,1,14,1,4,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,68,7,39,17.0,16,22,,19,29.0,17.0,15,7,,2,,0.0,56,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableUnsetSerdePropsAnalyzer.java,False,7,1,6,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,53,6,27,20.0,6,20,,18,21.0,17.0,6,1,,0,,0.0,74,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableUnsetSerdePropsDesc.java,False,4,0,4,0,1,,,,1.0,0.0,1.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,46,6,20,15.0,3,20,,11,14.0,12.0,2,1,,0,,1.0,0,2,94
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,AlterTableUnsetSerdePropsOperation.java,False,2.2.1,131c949d93f8d449b4c37638859eb21eb7c5397a,ACIDBenchmarks.java,False,6,0.0,6.0,1.0,,,,23,,,16,,,,1,,4,0,15,,265,41,82.0,17,,,94,75,,66,,,2,2,94
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,ACLConfigurationParser.java,False,11,0,11,0,3,,,,1.0,0.0,3.0,10,10.0,2.0,10,0.0,3.0,0.0,7,,167,22,125,38.0,70,20,,57,89.0,37.0,58,11,,3,,0.0,16,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AMReporter.java,True,12,0,11,1,2,,,,9.0,0.0,1.0,34,34.0,31.0,34,10.0,0.0,3.0,21,,525,60,412,152.0,213,53,,195,268.0,135.0,155,7,,3,,0.0,13,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,ASTBuilder.java,False,16,1,15,1,5,,,,1.0,14.0,0.0,18,4.0,1.0,18,0.0,0.0,0.0,18,,351,32,292,64.0,214,27,,133,165.0,60.0,120,64,,2,,0.0,9,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,ASTConverter.java,False,18,1,15,2,4,,,,7.0,2.0,2.0,38,36.0,24.0,38,11.0,9.0,2.0,16,,870,99,673,242.0,412,98,,354,524.0,249.0,345,21,,5,,0.0,15,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,ASTErrorNode.java,False,2,0,2,0,1,,,,1.0,0.0,1.0,5,5.0,1.0,5,0.0,0.0,0.0,5,,49,8,21,18.0,6,20,,12,18.0,13.0,5,1,,0,,0.0,95,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,ASTNode.java,False,10,1,8,1,2,,,,1.0,0.0,1.0,26,26.0,7.0,26,0.0,8.0,0.0,18,,349,52,240,75.0,133,57,,123,178.0,67.0,129,11,,4,,0.0,24,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,ASTNodeOrigin.java,False,7,0,4,3,1,,,,1.0,0.0,0.0,6,6.0,5.0,6,0.0,0.0,0.0,6,,95,9,31,14.0,10,55,,16,23.0,13.0,10,1,,0,,1.0,77,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,ATSHook.java,False,20,1,17,2,2,,,,10.0,1.0,11.0,15,24.0,28.0,25,3.0,4.0,2.0,16,,488,46,397,153.0,269,54,,226,287.0,138.0,201,10,,3,,0.0,14,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbortDroneException.java,False,3,0,3,0,1,,,,1.0,0.0,1.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,29,1,10,5.0,3,18,,4,7.0,5.0,2,1,,0,,1.0,80,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbortTxnRequest.java,False,7,0,6,1,2,,,,6.0,3.0,6.0,36,35.0,5.0,38,1.0,2.0,0.0,35,,387,64,297,104.0,144,29,,139,207.0,91.0,124,5,,3,,0.0,10,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbortTxnsDesc.java,False,5,0,3,2,1,,,,1.0,0.0,1.0,2,2.0,1.0,2,0.0,0.0,0.0,2,,36,0,13,8.0,3,23,,7,10.0,8.0,2,1,,0,,1.0,77,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbortTxnsRequest.java,False,8,0,7,0,2,,,,6.0,3.0,5.0,39,38.0,4.0,41,1.0,2.0,0.0,38,,438,67,346,110.0,164,28,,154,236.0,101.0,149,6,,4,,0.0,8,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractBucketJoinProc.java,False,38,3,32,3,7,,,,1.0,2.0,0.0,12,10.0,1.0,12,0.0,4.0,3.0,5,,515,52,395,155.0,236,69,,193,282.0,137.0,205,26,,6,,0.0,17,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractCliConfig.java,False,7,0,7,0,2,,,,6.0,1.0,2.0,40,41.0,20.0,42,0.0,4.0,13.0,25,,438,63,347,118.0,172,28,,154,246.0,116.0,153,8,,4,,0.0,8,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractCommandHandler.java,False,7,0,7,0,2,,,,1.0,0.0,0.0,8,8.0,6.0,8,0.0,0.0,0.0,8,,110,18,67,30.0,26,25,,31,46.0,24.0,24,5,,2,,0.0,37,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractCorrelationProcCtx.java,False,5,0,5,0,2,,,,1.0,0.0,1.0,8,8.0,5.0,8,0.0,0.0,0.0,8,,99,14,63,28.0,23,23,,35,49.0,29.0,22,5,,3,,0.0,37,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractDeserializer.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,0.0,4,,68,8,11,10.0,0,49,,9,10.0,10.0,0,0,,0,,4.0,45,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractEncodingAwareSerDe.java,False,8,0,8,0,2,,,,1.0,0.0,1.0,7,7.0,1.0,7,0.0,0.0,4.0,3,,87,12,43,27.0,11,32,,23,30.0,21.0,11,2,,1,,0.0,74,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractExpression.java,False,8,0,8,0,2,,,,1.0,0.0,1.0,12,12.0,2.0,12,0.0,0.0,10.0,2,,150,16,121,59.0,56,13,,82,105.0,58.0,63,3,,2,,0.0,11,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractFileMergeOperator.java,False,18,1,14,4,3,,,,1.0,1.0,2.0,12,11.0,16.0,12,0.0,2.0,4.0,6,,293,23,204,69.0,118,66,,107,142.0,61.0,94,9,,5,,0.0,32,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractFilterStringColLikeStringScalar.java,False,13,1,11,1,3,,,,10.0,0.0,1.0,30,30.0,21.0,30,9.0,1.0,1.0,19,,533,65,365,115.0,202,105,,184,271.0,120.0,160,24,,5,,0.0,29,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractGenericUDAFResolver.java,False,9,1,8,0,2,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,56,6,23,12.0,6,27,,6,10.0,6.0,4,2,,1,,1.0,17,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractGenericUDFEWAHBitmapBop.java,False,15,1,13,0,2,,,,1.0,0.0,0.0,7,7.0,3.0,7,1.0,0.0,3.0,3,,146,19,106,49.0,58,21,,59,75.0,46.0,43,4,,1,,0.0,20,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractGenericUDFReflect.java,False,15,0,14,1,3,,,,1.0,0.0,0.0,5,5.0,4.0,5,3.0,0.0,1.0,1,,108,11,71,25.0,37,26,,40,54.0,27.0,29,6,,3,,0.0,37,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractHBaseKeyFactory.java,False,5,0,5,0,1,,,,1.0,0.0,0.0,3,3.0,3.0,3,0.0,0.0,0.0,3,,53,8,28,19.0,5,17,,17,21.0,16.0,5,1,,0,,0.0,61,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractHBaseKeyPredicateDecomposer.java,False,16,2,12,3,2,,,,1.0,0.0,1.0,3,3.0,0.0,3,0.0,0.0,2.0,1,,80,10,38,19.0,18,32,,25,30.0,18.0,16,3,,2,,0.0,84,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractHiveAuthorizer.java,False,8,0,4,4,1,,,,1.0,0.0,0.0,1,1.0,0.0,1,0.0,0.0,0.0,1,,41,4,7,4.0,1,30,,2,4.0,3.0,1,1,,0,,4.0,29,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractHiveService.java,False,6,0,4,2,1,,,,1.0,0.0,0.0,17,17.0,6.0,17,0.0,0.0,2.0,15,,159,22,78,30.0,30,59,,36,58.0,31.0,28,2,,1,,0.0,76,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractIndexHandler.java,False,6,0,6,0,2,,,,1.0,1.0,0.0,3,2.0,0.0,3,0.0,0.0,0.0,3,,58,7,28,14.0,9,23,,17,23.0,14.0,10,3,,2,,0.0,82,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractJoinTaskDispatcher.java,False,26,1,21,4,5,,,,1.0,0.0,0.0,6,6.0,1.0,6,0.0,0.0,2.0,4,,186,14,129,51.0,68,43,,63,97.0,49.0,60,7,,5,,0.0,33,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractMapJoinOperator.java,False,9,1,8,0,1,,,,1.0,0.0,1.0,7,7.0,5.0,7,0.0,0.0,3.0,4,,120,20,75,40.0,33,26,,42,54.0,33.0,25,3,,1,,0.0,35,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractMapJoinTableContainer.java,False,4,0,4,0,1,,,,1.0,1.0,2.0,4,3.0,1.0,4,0.0,0.0,3.0,1,,51,8,25,14.0,9,18,,14,19.0,13.0,7,1,,0,,0.0,72,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractMapOperator.java,False,7,0,6,1,2,,,,2.0,0.0,1.0,14,16.0,7.0,16,0.0,1.0,2.0,13,,178,30,99,50.0,42,49,,54,74.0,44.0,38,6,,2,,0.0,49,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractOperatorDesc.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,16,16.0,7.0,16,0.0,0.0,0.0,16,,115,23,75,42.0,19,17,,29,46.0,30.0,16,1,,0,,0.0,23,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractOutputFormat.java,False,12,1,11,0,2,,,,1.0,0.0,0.0,4,4.0,0.0,4,3.0,0.0,0.0,1,,50,8,17,8.0,8,25,,11,14.0,8.0,7,2,,1,,1.0,47,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractParquetMapInspector.java,False,10,1,9,0,3,,,,1.0,0.0,0.0,13,13.0,2.0,13,0.0,0.0,0.0,13,,173,26,134,48.0,68,13,,57,90.0,37.0,58,10,,2,,0.0,10,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractPrimitiveJavaObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,5,5.0,0.0,5,0.0,0.0,2.0,3,,49,6,23,12.0,5,20,,7,13.0,8.0,5,1,,0,,0.0,87,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractPrimitiveLazyObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,2.0,2,,48,6,22,13.0,4,20,,9,14.0,10.0,4,2,,0,,0.0,91,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractPrimitiveObjectInspector.java,False,7,0,4,3,1,,,,1.0,0.0,0.0,10,10.0,1.0,10,0.0,0.0,2.0,8,,107,13,46,25.0,10,48,,15,26.0,16.0,10,1,,0,,1.0,4,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractPrimitiveWritableObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,2.0,2,,46,6,20,11.0,4,20,,6,11.0,7.0,4,1,,0,,1.0,0,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractRecordWriter.java,False,12,0,11,1,2,,,,3.0,1.0,1.0,21,20.0,14.0,21,2.0,5.0,7.0,7,,300,31,224,93.0,112,46,,120,157.0,87.0,84,8,,2,,0.0,21,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractRowContainer.java,False,0,0,0,0,0,,,,2.0,0.0,0.0,8,8.0,0.0,8,0.0,0.0,0.0,8,,59,10,14,12.0,0,35,,10,12.0,12.0,0,0,,0,,2.0,50,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractSMBJoinProc.java,False,41,4,27,10,4,,,,1.0,0.0,0.0,12,12.0,0.0,12,0.0,2.0,7.0,3,,537,61,335,134.0,201,141,,175,227.0,109.0,163,12,,3,,0.0,42,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractSSHCommand.java,False,3,0,3,0,1,,,,1.0,0.0,0.0,11,11.0,7.0,11,0.0,0.0,0.0,11,,70,4,48,22.0,15,18,,23,35.0,21.0,14,1,,0,,0.0,38,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractSSHResult.java,False,5,0,5,0,1,,,,1.0,0.0,0.0,7,7.0,6.0,7,0.0,0.0,0.0,7,,62,2,42,22.0,12,18,,19,27.0,15.0,12,1,,0,,0.0,43,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractSemanticAnalyzerHook.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,37,6,14,10.0,1,17,,5,8.0,7.0,1,1,,0,,1.0,21,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractSerDe.java,False,11,0,4,8,1,,,,1.0,0.0,0.0,9,9.0,1.0,9,0.0,0.0,0.0,9,,127,15,30,22.0,4,83,,17,21.0,18.0,3,2,,0,,2.0,77,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractSerializer.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,0.0,4,,65,8,12,11.0,0,45,,9,10.0,10.0,0,0,,0,,3.0,75,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractService.java,False,9,0,5,4,1,,,,1.0,0.0,1.0,12,12.0,5.0,12,0.0,2.0,0.0,10,,184,22,76,35.0,29,86,,34,50.0,26.0,26,2,,1,,1.0,13,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractStorageFormatDescriptor.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,1,1.0,0.0,1,0.0,0.0,0.0,1,,28,4,7,4.0,1,17,,2,4.0,3.0,1,1,,0,,2.0,43,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractTestAuthorizationApiAuthorizer.java,False,9,0,8,1,1,,,,11.0,1.0,3.0,21,20.0,0.0,21,0.0,1.0,1.0,19,,211,23,153,63.0,76,36,,69,95.0,54.0,52,4,,2,,0.0,24,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractTestGenericUDFOPNumeric.java,False,12,1,9,2,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,56,6,30,22.0,11,20,,19,22.0,19.0,8,1,,0,,0.0,67,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractTestParquetDirect.java,False,7,0,6,0,1,,,,3.0,7.0,2.0,14,7.0,5.0,14,0.0,1.0,0.0,13,,173,27,128,75.0,50,19,,76,95.0,65.0,42,3,,2,,0.0,15,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractTestPhase.java,False,10,0,9,0,1,,,,1.0,3.0,12.0,6,3.0,17.0,6,2.0,1.0,2.0,1,,139,12,108,60.0,55,19,,81,89.0,59.0,33,2,,1,,0.0,18,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AbstractVectorDesc.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,1,1.0,0.0,1,0.0,0.0,0.0,1,,27,3,7,4.0,1,17,,2,4.0,3.0,1,1,,0,,2.0,43,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AccumuloCompositeRowId.java,False,13,3,7,3,1,,,,1.0,0.0,0.0,3,3.0,0.0,3,0.0,0.0,0.0,3,,95,15,32,20.0,12,48,,23,28.0,20.0,13,2,,1,,1.0,50,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AccumuloConnectionParameters.java,False,9,1,7,2,2,,,,1.0,0.0,9.0,17,17.0,2.0,17,3.0,0.0,0.0,14,,230,39,142,56.0,78,49,,75,105.0,56.0,61,4,,2,,0.0,35,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AccumuloHiveConstants.java,False,0,0,0,0,0,,,,1.0,0.0,11.0,0,0.0,0.0,0,0.0,0.0,0.0,0,,42,7,14,13.0,10,21,,9,10.0,10.0,5,0,,0,,1.0,50,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AccumuloHiveRow.java,False,8,0,8,0,2,,,,2.0,0.0,0.0,21,21.0,5.0,21,0.0,0.0,0.0,21,,247,36,185,63.0,97,26,,93,143.0,62.0,93,10,,3,,0.0,14,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AccumuloPredicateHandler.java,False,19,2,13,5,3,,,,1.0,1.0,6.0,16,15.0,0.0,16,0.0,2.0,1.0,13,,426,50,277,128.0,161,99,,168,213.0,118.0,132,7,,2,,0.0,36,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AccumuloQTestUtil.java,False,6,1,5,1,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,38,4,13,7.0,3,21,,5,8.0,5.0,3,1,,0,,1.0,62,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AccumuloRangeGenerator.java,False,29,3,22,6,6,,,,1.0,0.0,1.0,9,9.0,3.0,9,0.0,0.0,7.0,2,,338,36,237,75.0,140,75,,119,179.0,75.0,113,14,,6,,0.0,32,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AccumuloRowIdFactory.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,5,5.0,0.0,5,0.0,0.0,0.0,5,,67,8,19,18.0,0,40,,15,16.0,16.0,0,0,,0,,2.0,11,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AccumuloRowSerializer.java,False,28,3,19,6,4,,,,1.0,0.0,1.0,11,11.0,6.0,11,0.0,0.0,9.0,2,,381,45,247,92.0,152,89,,141,180.0,85.0,120,15,,4,,0.0,36,2,366
2.2.0,da840b0f8fa99cab9f004810cd22abc207493cae,AccumuloSerDe.java,False,8,1,7,0,1,,,,1.0,0.0,1.0,11,11.0,4.0,11,0.0,0.0,2.0,9,,157,26,108,53.0,48,23,,58,75.0,49.0,35,3,,2,,0.0,21,2,366
